base_lf1, lf1_lf2, lf2_lf3, base_rf1, rf1_rf2, rf2_rf3, base_rb1, rb1_rb2, rb2_rb3, base_lb1, lb1_lb2, lb2_lb3
-0.02966, 1.25072, -1.37985, 0.12099, 1.25112, -1.37947, 0.04108, 0.98535, -2.60307, -0.19100, 0.96630, -2.57466
-0.03025, 1.25117, -1.37890, 0.12116, 1.24607, -1.38676, 0.04137, 0.98653, -2.60019, -0.19034, 0.96725, -2.57146
-0.03088, 1.25163, -1.37806, 0.12064, 1.24055, -1.39469, 0.04173, 0.98768, -2.59721, -0.18941, 0.96825, -2.56825
-0.03176, 1.25212, -1.37734, 0.11913, 1.23450, -1.40317, 0.04212, 0.98879, -2.59390, -0.18835, 0.96932, -2.56508
-0.03295, 1.25260, -1.37678, 0.11668, 1.22791, -1.41218, 0.04245, 0.98983, -2.59018, -0.18733, 0.97040, -2.56189
-0.03425, 1.25311, -1.37626, 0.11383, 1.22093, -1.42160, 0.04271, 0.99084, -2.58621, -0.18654, 0.97153, -2.55872
-0.03563, 1.25360, -1.37583, 0.11087, 1.21369, -1.43136, 0.04282, 0.99186, -2.58198, -0.18612, 0.97265, -2.55553
-0.03717, 1.25418, -1.37523, 0.10791, 1.20637, -1.44133, 0.04248, 0.99290, -2.57758, -0.18659, 0.97380, -2.55245
-0.03864, 1.25472, -1.37462, 0.10522, 1.19884, -1.45152, 0.04204, 0.99399, -2.57302, -0.18750, 0.97495, -2.54933
-0.04001, 1.25525, -1.37410, 0.10298, 1.19100, -1.46196, 0.04162, 0.99510, -2.56853, -0.18862, 0.97609, -2.54617
-0.04113, 1.25576, -1.37362, 0.10170, 1.18278, -1.47263, 0.04139, 0.99627, -2.56425, -0.18970, 0.97721, -2.54296
-0.04195, 1.25619, -1.37324, 0.10110, 1.17416, -1.48351, 0.04140, 0.99747, -2.56010, -0.19078, 0.97835, -2.53968
-0.04257, 1.25657, -1.37301, 0.10083, 1.16523, -1.49448, 0.04159, 0.99872, -2.55597, -0.19178, 0.97947, -2.53630
-0.04272, 1.25680, -1.37302, 0.10069, 1.15600, -1.50561, 0.04209, 0.99994, -2.55161, -0.19237, 0.98058, -2.53274
-0.04235, 1.25678, -1.37351, 0.10059, 1.14647, -1.51695, 0.04289, 1.00118, -2.54700, -0.19264, 0.98165, -2.52899
-0.04175, 1.25672, -1.37395, 0.10065, 1.13667, -1.52828, 0.04398, 1.00239, -2.54209, -0.19271, 0.98278, -2.52506
-0.04102, 1.25665, -1.37437, 0.10103, 1.12655, -1.53953, 0.04536, 1.00362, -2.53703, -0.19274, 0.98392, -2.52102
-0.04017, 1.25668, -1.37442, 0.10185, 1.11607, -1.55066, 0.04718, 1.00483, -2.53175, -0.19263, 0.98517, -2.51691
-0.03947, 1.25675, -1.37425, 0.10297, 1.10525, -1.56161, 0.04920, 1.00603, -2.52627, -0.19254, 0.98645, -2.51265
-0.03907, 1.25677, -1.37395, 0.10431, 1.09407, -1.57240, 0.05119, 1.00728, -2.52046, -0.19234, 0.98781, -2.50832
-0.03949, 1.25668, -1.37348, 0.10591, 1.08244, -1.58314, 0.05311, 1.00853, -2.51439, -0.19216, 0.98919, -2.50384
-0.04048, 1.25655, -1.37285, 0.10770, 1.07048, -1.59366, 0.05485, 1.00987, -2.50804, -0.19187, 0.99064, -2.49929
-0.04169, 1.25641, -1.37214, 0.10963, 1.05830, -1.60380, 0.05664, 1.01124, -2.50140, -0.19176, 0.99211, -2.49454
-0.04301, 1.25633, -1.37132, 0.11150, 1.04593, -1.61360, 0.05848, 1.01268, -2.49448, -0.19208, 0.99363, -2.48963
-0.04419, 1.25628, -1.37045, 0.11340, 1.03344, -1.62300, 0.06054, 1.01422, -2.48733, -0.19279, 0.99517, -2.48449
-0.04535, 1.25637, -1.36948, 0.11537, 1.02094, -1.63191, 0.06260, 1.01578, -2.47989, -0.19391, 0.99674, -2.47911
-0.04642, 1.25666, -1.36840, 0.11748, 1.00848, -1.64023, 0.06487, 1.01735, -2.47221, -0.19538, 0.99833, -2.47348
-0.04720, 1.25730, -1.36712, 0.11982, 0.99619, -1.64797, 0.06729, 1.01892, -2.46438, -0.19717, 0.99990, -2.46745
-0.04796, 1.25807, -1.36574, 0.12253, 0.98402, -1.65509, 0.06980, 1.02046, -2.45624, -0.19922, 1.00149, -2.46114
-0.04887, 1.25892, -1.36419, 0.12575, 0.97200, -1.66157, 0.07240, 1.02195, -2.44780, -0.20134, 1.00317, -2.45456
-0.05005, 1.25968, -1.36245, 0.13008, 0.96008, -1.66725, 0.07519, 1.02333, -2.43887, -0.20326, 1.00498, -2.44776
-0.05149, 1.26037, -1.36059, 0.13519, 0.94828, -1.67221, 0.07791, 1.02462, -2.42945, -0.20502, 1.00695, -2.44072
-0.05304, 1.26104, -1.35859, 0.14065, 0.93677, -1.67644, 0.08065, 1.02588, -2.41974, -0.20678, 1.00899, -2.43336
-0.05459, 1.26172, -1.35628, 0.14630, 0.92577, -1.67991, 0.08318, 1.02714, -2.40974, -0.20868, 1.01104, -2.42567
-0.05616, 1.26240, -1.35367, 0.15185, 0.91532, -1.68262, 0.08541, 1.02842, -2.39950, -0.21087, 1.01312, -2.41766
-0.05777, 1.26305, -1.35104, 0.15735, 0.90530, -1.68462, 0.08770, 1.02970, -2.38896, -0.21277, 1.01518, -2.40934
