base_lf1, lf1_lf2, lf2_lf3, base_rf1, rf1_rf2, rf2_rf3, base_rb1, rb1_rb2, rb2_rb3, base_lb1, lb1_lb2, lb2_lb3
-0.11302, 0.90142, -1.47555, 0.19835, 0.93942, -1.41079, 0.13755, 1.02278, -1.58830, 0.10449, 1.01861, -1.55431
-0.11281, 0.90123, -1.47610, 0.19887, 0.93925, -1.41092, 0.13803, 1.02262, -1.58826, 0.10494, 1.01861, -1.55468
-0.11253, 0.90103, -1.47667, 0.19945, 0.93909, -1.41111, 0.13850, 1.02246, -1.58821, 0.10531, 1.01859, -1.55506
-0.11223, 0.90084, -1.47715, 0.20001, 0.93892, -1.41129, 0.13892, 1.02235, -1.58813, 0.10571, 1.01858, -1.55538
-0.11191, 0.90070, -1.47761, 0.20046, 0.93878, -1.41139, 0.13927, 1.02231, -1.58802, 0.10609, 1.01862, -1.55563
-0.11157, 0.90062, -1.47801, 0.20081, 0.93864, -1.41142, 0.13954, 1.02235, -1.58793, 0.10647, 1.01868, -1.55584
-0.11120, 0.90052, -1.47837, 0.20114, 0.93845, -1.41140, 0.13980, 1.02239, -1.58781, 0.10682, 1.01872, -1.55607
-0.11083, 0.90043, -1.47866, 0.20141, 0.93816, -1.41136, 0.14005, 1.02244, -1.58763, 0.10715, 1.01876, -1.55635
-0.11046, 0.90033, -1.47885, 0.20169, 0.93778, -1.41125, 0.14026, 1.02249, -1.58745, 0.10743, 1.01877, -1.55667
-0.11010, 0.90022, -1.47900, 0.20191, 0.93739, -1.41108, 0.14043, 1.02251, -1.58726, 0.10766, 1.01879, -1.55701
-0.10977, 0.90006, -1.47915, 0.20217, 0.93705, -1.41084, 0.14056, 1.02253, -1.58703, 0.10788, 1.01872, -1.55733
-0.10951, 0.89989, -1.47928, 0.20242, 0.93678, -1.41052, 0.14063, 1.02246, -1.58678, 0.10810, 1.01859, -1.55760
-0.10939, 0.89968, -1.47938, 0.20260, 0.93655, -1.41024, 0.14059, 1.02238, -1.58653, 0.10819, 1.01841, -1.55790
-0.10917, 0.89948, -1.47954, 0.20285, 0.93636, -1.41001, 0.14065, 1.02225, -1.58623, 0.10838, 1.01826, -1.55820
-0.10909, 0.89932, -1.47964, 0.20304, 0.93624, -1.40994, 0.14064, 1.02214, -1.58586, 0.10855, 1.01816, -1.55847
-0.10894, 0.89918, -1.47972, 0.20324, 0.93616, -1.40997, 0.14067, 1.02201, -1.58547, 0.10874, 1.01809, -1.55872
-0.10883, 0.89904, -1.47980, 0.20346, 0.93605, -1.40999, 0.14068, 1.02193, -1.58504, 0.10898, 1.01804, -1.55895
-0.10885, 0.89888, -1.47990, 0.20362, 0.93592, -1.40998, 0.14067, 1.02193, -1.58464, 0.10912, 1.01803, -1.55919
-0.10884, 0.89870, -1.47998, 0.20380, 0.93574, -1.40991, 0.14067, 1.02199, -1.58423, 0.10925, 1.01805, -1.55939
-0.10883, 0.89850, -1.48010, 0.20398, 0.93560, -1.40983, 0.14068, 1.02207, -1.58384, 0.10940, 1.01804, -1.55961
-0.10888, 0.89829, -1.48023, 0.20403, 0.93553, -1.40982, 0.14057, 1.02218, -1.58347, 0.10948, 1.01797, -1.55976
