base_lf1, lf1_lf2, lf2_lf3, base_rf1, rf1_rf2, rf2_rf3, base_rb1, rb1_rb2, rb2_rb3, base_lb1, lb1_lb2, lb2_lb3
-0.50630, 0.47305, -1.97941, 0.39607, 0.47429, -1.99388, -0.08647, 0.95703, -2.59763, -0.08244, 0.92688, -2.62112
-0.50577, 0.47318, -1.97955, 0.39617, 0.47438, -1.99407, -0.08654, 0.95703, -2.59768, -0.08240, 0.92691, -2.62107
-0.50544, 0.47319, -1.97962, 0.39631, 0.47440, -1.99419, -0.08677, 0.95704, -2.59771, -0.08226, 0.92696, -2.62096
-0.50540, 0.47313, -1.97970, 0.39637, 0.47436, -1.99436, -0.08719, 0.95701, -2.59772, -0.08218, 0.92703, -2.62082
-0.50538, 0.47298, -1.97976, 0.39650, 0.47432, -1.99452, -0.08758, 0.95700, -2.59773, -0.08194, 0.92708, -2.62067
-0.50569, 0.47278, -1.97988, 0.39661, 0.47423, -1.99474, -0.08787, 0.95701, -2.59772, -0.08174, 0.92712, -2.62057
-0.50618, 0.47255, -1.98008, 0.39667, 0.47412, -1.99506, -0.08823, 0.95699, -2.59770, -0.08153, 0.92714, -2.62049
-0.50649, 0.47232, -1.98023, 0.39682, 0.47403, -1.99532, -0.08841, 0.95699, -2.59769, -0.08132, 0.92717, -2.62049
-0.50659, 0.47221, -1.98041, 0.39682, 0.47394, -1.99559, -0.08859, 0.95696, -2.59770, -0.08130, 0.92719, -2.62048
-0.50615, 0.47224, -1.98051, 0.39678, 0.47387, -1.99570, -0.08868, 0.95696, -2.59776, -0.08137, 0.92719, -2.62055
-0.50564, 0.47232, -1.98058, 0.39667, 0.47385, -1.99581, -0.08870, 0.95695, -2.59791, -0.08153, 0.92719, -2.62059
-0.50512, 0.47239, -1.98064, 0.39655, 0.47384, -1.99591, -0.08873, 0.95693, -2.59804, -0.08174, 0.92720, -2.62064
-0.50496, 0.47240, -1.98074, 0.39641, 0.47382, -1.99599, -0.08875, 0.95688, -2.59821, -0.08206, 0.92721, -2.62064
-0.50503, 0.47239, -1.98083, 0.39620, 0.47383, -1.99609, -0.08896, 0.95682, -2.59837, -0.08231, 0.92724, -2.62058
-0.50516, 0.47235, -1.98098, 0.39604, 0.47380, -1.99625, -0.08910, 0.95673, -2.59853, -0.08246, 0.92727, -2.62050
-0.50551, 0.47224, -1.98116, 0.39586, 0.47375, -1.99646, -0.08925, 0.95666, -2.59857, -0.08241, 0.92730, -2.62041
-0.50593, 0.47211, -1.98137, 0.39582, 0.47366, -1.99675, -0.08944, 0.95657, -2.59854, -0.08228, 0.92734, -2.62030
-0.50621, 0.47198, -1.98155, 0.39586, 0.47362, -1.99700, -0.08955, 0.95651, -2.59849, -0.08203, 0.92737, -2.62020
-0.50636, 0.47190, -1.98170, 0.39601, 0.47358, -1.99722, -0.08971, 0.95646, -2.59841, -0.08186, 0.92742, -2.62007
-0.50621, 0.47189, -1.98179, 0.39627, 0.47361, -1.99733, -0.08984, 0.95648, -2.59832, -0.08179, 0.92745, -2.62002
-0.50606, 0.47191, -1.98186, 0.39657, 0.47367, -1.99741, -0.08993, 0.95649, -2.59823, -0.08173, 0.92747, -2.61992
-0.50582, 0.47200, -1.98198, 0.39684, 0.47376, -1.99751, -0.08995, 0.95651, -2.59823, -0.08169, 0.92749, -2.61992
-0.50574, 0.47213, -1.98211, 0.39684, 0.47390, -1.99757, -0.08985, 0.95654, -2.59828, -0.08178, 0.92749, -2.61993
-0.50567, 0.47232, -1.98223, 0.39681, 0.47406, -1.99761, -0.08979, 0.95657, -2.59843, -0.08179, 0.92753, -2.61997
-0.50572, 0.47250, -1.98240, 0.39660, 0.47424, -1.99772, -0.08967, 0.95660, -2.59860, -0.08182, 0.92753, -2.61997
-0.50562, 0.47271, -1.98256, 0.39642, 0.47435, -1.99788, -0.08955, 0.95657, -2.59877, -0.08144, 0.92757, -2.61998
-0.50563, 0.47288, -1.98270, 0.39618, 0.47446, -1.99809, -0.08947, 0.95653, -2.59900, -0.08098, 0.92762, -2.61998
-0.50568, 0.47309, -1.98285, 0.39585, 0.47454, -1.99829, -0.08947, 0.95646, -2.59920, -0.08048, 0.92770, -2.61996
